speech_id,keybert_keywords
CREC-2023-03-22-pt1-PgH1311-12,"['states taiwan relationship', 'commitment taiwan vibrant', 'amends taiwan', 'visited taiwan speaker', 'taiwan speaker pelosi']"
CREC-2023-03-22-pt1-PgH1311-13,"['time', 'reserve', 'balance', 'reserve balance', 'balance time']"
CREC-2023-03-22-pt1-PgH1311-14,"['friend', 'virginia', 'gentleman', 'yield minutes', 'connolly']"
CREC-2023-03-22-pt1-PgH1311-15,"['taiwan ability defend', 'united states taiwan', 'moment taiwan relationship', 'importance support taiwan', 'taiwan assurance act']"
CREC-2023-03-22-pt1-PgH1311-16,"['time', 'prepared', 'close', 'reserve balance', 'balance time']"
CREC-2023-03-22-pt1-PgH1311-17,"['china policy vibrant', 'world taiwan', 'bipartisan urge colleagues', '1159 important bipartisan', 'taiwan contact guidelines']"
CREC-2023-03-22-pt1-PgH1311-18,"['department classified taiwan', 'approaching relationship taiwan', 'taiwan manner strengthens', 'taiwan assurance act', 'reauthorize bipartisan taiwan']"
CREC-2023-03-22-pt1-PgH1311-22,"['demand', 'yeas', 'nays', 'demand yeas', 'yeas nays']"
CREC-2023-03-22-pt1-PgH1313-0,"['rules pass 406', 'southeast asian nations', 'provide treatment association', 'suspend rules', 'immunities act purposes']"
CREC-2023-03-22-pt1-PgH1313-8,"['consent', 'extraneous material measure', 'members legislative', 'ask unanimous', 'days revise extend']"
CREC-2023-03-22-pt1-PgH1313-11,"['asean represents future', 'asean build legacy', 'expand footprint asean', 'asian nations asean', 'deepen relationship asean']"
CREC-2023-03-22-pt1-PgH1313-12,"['authorizing asean designated', 'order partnership asean', 'states asean', 'partner asean act', 'asean essential']"
CREC-2023-03-22-pt1-PgH1313-13,"['foreign affairs subcommittee', 'kim good', 'republican coauthor', 'california mrs', 'time consume gentlewoman']"
CREC-2023-03-22-pt1-PgH1313-14,"['asian nations international', 'relations southeast asian', 'asean chairwoman', 'asean caucus mr', 'asean act introduced']"
CREC-2023-03-22-pt1-PgH1313-15,"['support asean centrality', 'immunities act asean', 'asean appreciates engagement', 'attend session asean', 'asean partnership extending']"
CREC-2023-03-22-pt1-PgH1313-16,"['representative castro ranking', 'sustaining leadership', 'concerns regarding china', 'asia urge', 'leadership southeast']"
CREC-2023-03-22-pt1-PgH1313-20,"['demand', 'yeas', 'nays', 'demand yeas', 'yeas nays']"
CREC-2023-03-22-pt1-PgH1317-7,"['taiwan guidelines', 'present rollcall 144', 'vote today motion', 'amend taiwan assurance', '1093 voted yea']"
CREC-2023-03-22-pt1-PgH1317-9,"['rollcall', 'following votes', '144 yea rollcall', 'votes family issue', 'present voted yea']"
CREC-2023-03-22-pt1-PgH1317-11,"['absent representing', 'suspending rules', 'voted following way', 'government united nations', '2023 water conference']"
CREC-2023-03-23-pt1-PgE246-3-2,"['avenues asean cooperation', 'asean act', 'ambassador asean', 'asean caucus congresswoman', 'asean despite bipartisan']"
CREC-2023-03-23-pt1-PgE249-2,"['830 help copays', 'copay requirements', 'cost generic drugs', 'drugs forward legislative', 'healthcare urge congress']"
CREC-2023-03-23-pt1-PgH1337-0,"['immediate', 'ask', 'resolution', '241', 'committee']"
CREC-2023-03-23-pt1-PgH1337-3,"['students', 'custody', 'children', 'amendment', 'consideration']"
CREC-2023-03-23-pt1-PgH1337-4,"['extracurricular', 'teach', 'democratic', 'hyperpartisanship', 'parental']"
CREC-2023-03-23-pt1-PgH1337-5,"['extend', 'days', 'revise', 'unanimous', 'consent']"
CREC-2023-03-23-pt1-PgH1337-8,"['yield', 'south', 'mr', 'minutes', 'norman']"
CREC-2023-03-23-pt1-PgH1337-9,"['transparency', 'read', 'banning', 'kindergarten', 'lgbtq']"
CREC-2023-03-23-pt1-PgH1337-10,"['additional', 'yield', 'gentleman', 'seconds', 'carolina']"
CREC-2023-03-23-pt1-PgH1337-11,"['intolerable', 'males', 'taught', 'bathrooms']"
CREC-2023-03-23-pt1-PgH1337-12,"['unanimous', 'record', 'library']"
CREC-2023-03-23-pt1-PgH1337-15,"['member', 'ranking', 'yield', 'massachusetts', 'minutes']"
CREC-2023-03-23-pt1-PgH1337-16,"['shelves', 'read', 'banned', 'amendments', 'students']"
CREC-2023-03-23-pt1-PgH1337-17,"['mr', 'yield', 'minutes', 'texas', 'roy']"
CREC-2023-03-23-pt1-PgH1337-18,"['amendment', 'protect', 'elementary', 'children', 'indoctrinating']"
CREC-2023-03-23-pt1-PgH1337-19,"['taught', 'segregation', 'lgbtq', 'grades', 'districts']"
CREC-2023-03-23-pt1-PgH1337-20,"['correa', 'mr', 'minutes']"
CREC-2023-03-23-pt1-PgH1337-21,"['parent', 'undocumented', 'protect', 'students', 'amendment']"
CREC-2023-03-23-pt1-PgH1337-22,"['yield', 'mr', 'alford', 'minutes', 'missouri']"
CREC-2023-03-23-pt1-PgH1337-23,"['condemned', 'debate', 'curriculum', 'families', 'mandela']"
CREC-2023-03-23-pt1-PgH1337-24,"['yield', 'minutes', 'hayes', 'connecticut', 'gentlewoman']"
CREC-2023-03-23-pt1-PgH1337-25,"['perspectives', 'child', 'committees', 'partnerships', 'afterschool']"
CREC-2023-03-23-pt1-PgH1337-27,"['additional', 'yield', 'seconds', 'connecticut', 'gentlewoman']"
CREC-2023-03-23-pt1-PgH1337-28,"['meals', 'encourage', 'rights', 'democrats', 'curriculum']"
CREC-2023-03-23-pt1-PgH1337-30,"['balance time', 'reserve', 'time']"
CREC-2023-03-23-pt1-PgH1337-31,"['yield', 'mr', 'landsman', 'minutes', 'ohio']"
CREC-2023-03-23-pt1-PgH1337-32,"['reality', 'preschool', 'protect', 'districts', 'amendments']"
CREC-2023-03-23-pt1-PgH1337-33,"['mr', 'yield', 'minutes', 'texas', 'roy']"
CREC-2023-03-23-pt1-PgH1337-34,"['irrelevant', 'perpetuate', 'libraries', 'curriculum', 'consent']"
CREC-2023-03-23-pt1-PgH1337-37,"['empower', 'hank', 'facts', 'classroom', 'clemente']"
CREC-2023-03-23-pt1-PgH1337-38,"['mr', 'neguse', 'yield', 'colorado', 'minutes']"
CREC-2023-03-23-pt1-PgH1337-39,"['pennsylvania', 'daughter', 'mandates', 'ensuring', 'students']"
CREC-2023-03-23-pt1-PgH1337-41,"['additional', 'yield', 'gentleman', 'seconds', 'colorado']"
CREC-2023-03-23-pt1-PgH1337-42,"['oppose', 'colorado', 'families']"
CREC-2023-03-23-pt1-PgH1337-43,"['assault', 'privacy', 'flag', 'amendments', 'teachers']"
CREC-2023-03-23-pt1-PgH1337-44,"['programs', 'preserve', 'consent', 'unanimous', 'medicare']"
CREC-2023-03-23-pt1-PgH1337-47,"['bills', 'benefits', 'republican']"
CREC-2023-03-23-pt1-PgH1337-48,"['balance time', 'reserve', 'time']"
CREC-2023-03-23-pt1-PgH1337-49,"['time remaining', 'remaining', 'inquire']"
CREC-2023-03-23-pt1-PgH1337-51,"['debating', 'disparities', 'mccarthy', 'imbalanced', 'amendment']"
CREC-2023-03-23-pt1-PgH1337-52,"['heard', 'politicizing', 'academic', 'children', 'amendments']"
CREC-2023-03-23-pt1-PgH1337-54,"['yield', 'previous', 'balance', 'time', 'resolution']"
CREC-2023-03-23-pt1-PgH1337-57,"['yeas nays', 'yeas', 'demand']"
CREC-2023-03-23-pt1-PgH1346-2-7,"['present', 'yea', '146', 'voted', 'rollcall']"
CREC-2023-03-23-pt1-PgH1346-2-10,"['recorded vote', 'vote', 'demand']"
CREC-2023-03-23-pt1-PgH1348-1,"['days', 'revise', 'consent']"
CREC-2023-03-23-pt1-PgH1348-7,"['child', 'agenda', 'rights', 'curriculum', 'students']"
CREC-2023-03-23-pt1-PgH1348-8,"['political', 'rights', 'academic', 'taught', 'children']"
CREC-2023-03-23-pt1-PgH1348-9,"['yield', 'ms', 'minutes', 'louisiana', 'gentlewoman']"
CREC-2023-03-23-pt1-PgH1348-10,"['partnership', 'bring', 'allowing', 'children', 'curriculum']"
CREC-2023-03-23-pt1-PgH1348-11,"['yield', 'ranking', 'florida', 'gentlewoman', 'minutes']"
CREC-2023-03-23-pt1-PgH1348-12,"['opposition', 'counseling', 'child', 'vouchers', 'college']"
CREC-2023-03-23-pt1-PgH1348-13,"['yield', 'subcommittee', 'minutes', 'florida', 'childhood']"
CREC-2023-03-23-pt1-PgH1348-14,"['instruction', 'freedom', 'encourage', 'children', 'grades']"
CREC-2023-03-23-pt1-PgH1348-15,"['yield', 'bonamici', 'gentlewoman', 'childhood']"
CREC-2023-03-23-pt1-PgH1348-16,"['supporting', 'adoption', 'children', 'curricula', 'curriculum']"
CREC-2023-03-23-pt1-PgH1348-18,"['parliamentary inquiry', 'inquiry mr', 'mr speaker']"
CREC-2023-03-23-pt1-PgH1348-20,"['introduce', 'statement', 'gentlewoman']"
CREC-2023-03-23-pt1-PgH1348-22,"['chair', 'mr', 'yield', 'minutes', 'pennsylvania']"
CREC-2023-03-23-pt1-PgH1348-23,"['privacy', 'support', 'child', 'fostering', 'curriculum']"
CREC-2023-03-23-pt1-PgH1348-24,"['ranking', 'affairs', 'yield', 'california', 'takano']"
CREC-2023-03-23-pt1-PgH1348-25,"['republicans', 'agenda', 'teach', 'lgbtq', 'maternal']"
CREC-2023-03-23-pt1-PgH1348-26,"['depression', 'rights', 'political', 'closet', 'students']"
CREC-2023-03-23-pt1-PgH1348-27,"['yield', 'distinguished', 'michigan', 'minutes', 'walberg']"
CREC-2023-03-23-pt1-PgH1348-28,"['elementary', 'pronouns', 'amendment', 'safeguard', 'children']"
CREC-2023-03-23-pt1-PgH1348-29,"['member', 'yield', 'gentlewoman', 'minutes', 'education']"
CREC-2023-03-23-pt1-PgH1348-30,"['concerns', 'teach', 'children', 'curricula', 'legislation']"
CREC-2023-03-23-pt1-PgH1348-32,"['yield', 'illinois', 'minutes', 'gentlewoman', 'education']"
CREC-2023-03-23-pt1-PgH1348-33,"['politicians', 'child', 'rights', 'indoctrinate', 'curriculum']"
CREC-2023-03-23-pt1-PgH1348-34,"['mr', 'yield', 'florida', 'frost', 'minutes']"
CREC-2023-03-23-pt1-PgH1348-35,"['bigotry', 'children', 'advocating', 'student', 'amendment']"
CREC-2023-03-23-pt1-PgH1348-36,"['mr', 'yield', 'florida', 'minute', 'mills']"
CREC-2023-03-23-pt1-PgH1348-37,"['bringing', 'ideologies', 'restrict', 'gop', 'curriculum']"
CREC-2023-03-23-pt1-PgH1348-38,"['yield', 'ms', 'minutes', 'democratic', 'gentlewoman']"
CREC-2023-03-23-pt1-PgH1348-39,"['teachers', 'unite', 'campus', 'parental', 'honoring']"
CREC-2023-03-23-pt1-PgH1348-41,"['republicans', 'proud', 'wake', 'childcare', 'teaching']"
CREC-2023-03-23-pt1-PgH1348-42,"['yield', 'mr', 'minutes', 'wisconsin', 'grothman']"
CREC-2023-03-23-pt1-PgH1348-43,"['american', 'lgbtq']"
CREC-2023-03-23-pt1-PgH1348-44,"['yield', 'ocasio', 'york', 'gentlewoman', 'minutes']"
CREC-2023-03-23-pt1-PgH1348-45,"['republican', 'homelessness', 'banning', 'classrooms', 'lgbt']"
CREC-2023-03-23-pt1-PgH1348-46,"['amendment', 'policy', 'censorship', 'libraries', 'students']"
CREC-2023-03-23-pt1-PgH1348-47,"['values', 'progressive', 'fascism']"
CREC-2023-03-23-pt1-PgH1348-48,"['mr', 'yield', 'minutes', 'texas', 'moran']"
CREC-2023-03-23-pt1-PgH1348-49,"['legislation', 'child', 'teachers', 'rights', 'educate']"
CREC-2023-03-23-pt1-PgH1348-50,"['yield', 'york', 'mr', 'jeffries', 'democratic']"
CREC-2023-03-23-pt1-PgH1348-51,"['elementary', 'learn', 'democrats', 'classrooms', 'parental']"
CREC-2023-03-23-pt1-PgH1348-52,"['subcommittee', 'utah']"
CREC-2023-03-23-pt1-PgH1348-53,"['moms', 'grandchildren', 'supporting', 'rights', 'classroom']"
CREC-2023-03-23-pt1-PgH1348-54,"['ms', 'yield', 'texas', 'gentlewoman', 'minutes']"
CREC-2023-03-23-pt1-PgH1348-55,"['segregation', 'childcare', 'oppose', 'upbringing', 'rights']"
CREC-2023-03-23-pt1-PgH1348-56,"['universities', 'federal', 'taught', 'accountability', 'enrollment']"
CREC-2023-03-23-pt1-PgH1348-57,"['independent', 'houston', 'allow']"
CREC-2023-03-23-pt1-PgH1348-59,"['mr', 'yield', 'minutes', 'lamborn', 'colorado']"
CREC-2023-03-23-pt1-PgH1348-60,"['districts', 'support', 'mockingbird', 'reinforces', 'leftists']"
CREC-2023-03-23-pt1-PgH1348-61,"['yield', 'member', 'oversight', 'maryland', 'minutes']"
CREC-2023-03-23-pt1-PgH1348-62,"['children', 'student', 'curriculum', 'administrators', 'advocacy']"
CREC-2023-03-23-pt1-PgH1348-63,"['maryland', 'segregation', 'censor', 'maga', 'libraries']"
CREC-2023-03-23-pt1-PgH1348-65,"['additional', 'yield', 'gentleman', 'seconds', 'maryland']"
CREC-2023-03-23-pt1-PgH1348-66,"['better', 'newtown', 'censor', 'handmaid', 'politicians']"
CREC-2023-03-23-pt1-PgH1348-67,"['colloquy', 'yield', 'york', 'consume', 'lawler']"
CREC-2023-03-23-pt1-PgH1348-68,"['transparency', 'protections', 'child', 'policies', 'teachers']"
CREC-2023-03-23-pt1-PgH1348-69,"['commonsense', 'partisan', 'children', 'disclose', 'teacher']"
CREC-2023-03-23-pt1-PgH1348-70,"['gentlewoman clarification', 'clarification', 'thank']"
CREC-2023-03-23-pt1-PgH1348-71,"['change', 'accommodations', 'employee', 'cyberbullying', '30']"
CREC-2023-03-23-pt1-PgH1348-72,"['child', 'support', 'politicians', 'minnesota', 'classrooms']"
CREC-2023-03-23-pt1-PgH1348-74,"['additional', 'yield', 'minnesota', 'seconds', 'gentlewoman']"
CREC-2023-03-23-pt1-PgH1348-75,"['teachers', 'ncaa', 'rights', 'assessment', 'adolescents']"
CREC-2023-03-23-pt1-PgH1348-76,"['consent', 'controversial', 'terrorists', 'families', 'curriculum']"
CREC-2023-03-23-pt1-PgH1348-77,"['time remains', 'time', 'inquire']"
CREC-2023-03-23-pt1-PgH1348-79,"['wasserman', 'yield', 'florida', 'gentlewoman', 'minutes']"
CREC-2023-03-23-pt1-PgH1348-80,"['curriculum', 'policy', 'preschool', 'censorship', 'lgbtq']"
CREC-2023-03-23-pt1-PgH1348-81,"['yield', 'minutes', 'chavez', 'oregon', 'gentlewoman']"
CREC-2023-03-23-pt1-PgH1348-82,"['ensuring', 'rights', 'proposals', 'kindergarten', 'curriculum']"
CREC-2023-03-23-pt1-PgH1348-83,"['yield', 'mr', 'minutes', 'kentucky', 'mcgarvey']"
CREC-2023-03-23-pt1-PgH1348-84,"['bullying', 'involvement', 'children', 'unconstitutional', 'curriculum']"
CREC-2023-03-23-pt1-PgH1348-85,"['yield', 'guest', 'mr', 'mississippi', 'minutes']"
CREC-2023-03-23-pt1-PgH1348-86,"['discussions', 'privacy', 'allow', 'child', 'indoctrination']"
CREC-2023-03-23-pt1-PgH1348-87,"['member', 'yield', 'minute', 'virginia', 'gentlewoman']"
CREC-2023-03-23-pt1-PgH1348-88,"['health', 'unsecured', 'district', 'censoring', 'curriculum']"
CREC-2023-03-23-pt1-PgH1348-90,"['additional', 'yield', 'seconds', 'virginia', 'gentlewoman']"
CREC-2023-03-23-pt1-PgH1348-91,"['needs', 'devastating', 'politics', 'students']"
CREC-2023-03-23-pt1-PgH1348-92,"['yield', 'meuser', 'gentleman', 'minutes', 'pennsylvania']"
CREC-2023-03-23-pt1-PgH1348-93,"['participation', 'child', 'rights', 'trust', 'curriculum']"
CREC-2023-03-23-pt1-PgH1348-94,"['children', 'censorship', 'immigration', 'advocates', 'curriculum']"
CREC-2023-03-23-pt1-PgH1348-95,"['academically', 'empowering', 'proposal', 'children', 'congress']"
CREC-2023-03-23-pt1-PgH1348-96,"['yield', 'mr', 'landsman', 'minutes', 'ohio']"
CREC-2023-03-23-pt1-PgH1348-97,"['ban', 'information', 'protect', 'litigation', 'teachers']"
CREC-2023-03-23-pt1-PgH1348-99,"['additional', 'yield', 'gentleman', 'minute', 'ohio']"
CREC-2023-03-23-pt1-PgH1348-100,"['mr', 'let', 'classrooms', 'politicians']"
CREC-2023-03-23-pt1-PgH1348-101,"['balance time', 'reserve', 'time']"
CREC-2023-03-23-pt1-PgH1348-102,"['yield', 'minutes', 'gentlewoman', 'bonamici', 'oregon']"
CREC-2023-03-23-pt1-PgH1348-103,"['parent', 'bullying', 'discrimination', 'textbooks', 'curricula']"
CREC-2023-03-23-pt1-PgH1348-104,"['women', 'legislative', 'curriculum', 'rights', 'upbringing']"
CREC-2023-03-23-pt1-PgH1348-105,"['year', 'yield', 'minutes', 'connecticut', 'gentlewoman']"
CREC-2023-03-23-pt1-PgH1348-106,"['segregation', 'libraries', 'teach', 'amendment', 'censor']"
CREC-2023-03-23-pt1-PgH1348-109,"['liberal', 'yield', 'minutes', 'mockingbird']"
CREC-2023-03-23-pt1-PgH1348-110,"['protect', 'taxpayer', 'indoctrinate', 'curriculum', 'homeschool']"
CREC-2023-03-23-pt1-PgH1348-111,"['markers', 'speak', 'balance', 'employee', 'minor']"
CREC-2023-03-23-pt1-PgH1348-112,"['yield', 'mr', 'california', 'kiley', 'minutes']"
CREC-2023-03-23-pt1-PgH1348-113,"['intervene', 'legislation', 'angeles', 'vaccine', 'students']"
CREC-2023-03-23-pt1-PgH1348-115,"['additional', 'yield', 'gentleman', 'california', 'seconds']"
CREC-2023-03-23-pt1-PgH1348-116,"['induce', 'increase', 'charter', 'angeles', 'students']"
CREC-2023-03-23-pt1-PgH1348-117,"['agenda', 'educateus', 'colleges', 'aajc', 'lgbt']"
CREC-2023-03-23-pt1-PgH1348-119,"['balance time', 'reserve', 'time']"
CREC-2023-03-23-pt1-PgH1348-120,"['colleague', 'ranking', 'amendment']"
CREC-2023-03-23-pt1-PgH1348-121,"['outed', 'individual', 'language']"
CREC-2023-03-23-pt1-PgH1348-122,"['balance time', 'reserve', 'time']"
CREC-2023-03-23-pt1-PgH1348-123,"['allow', 'children', 'amendments', 'curriculum', 'censoring']"
CREC-2023-03-23-pt1-PgH1348-124,"['advocates', 'accountability', 'ban', 'schoolchildren', 'books']"
CREC-2023-03-23-pt1-PgH1348-125,"['involvement', 'ideology', 'reading', 'children', 'curriculum']"
CREC-2023-03-23-pt1-PgH1348-126,"['perspectives', 'political', 'mockingbird', 'restrict', 'students']"
CREC-2023-03-23-pt1-PgH1348-151,"['speakerman amendment', 'desk', 'mr']"
CREC-2023-03-23-pt1-PgH1348-155,"['provide', 'children', 'safety', 'academic', 'amendment']"
CREC-2023-03-23-pt1-PgH1348-156,"['opposition amendment', 'amendment', 'rise']"
CREC-2023-03-23-pt1-PgH1348-158,"['unfunded', 'health', 'students']"
CREC-2023-03-23-pt1-PgH1348-159,['counselors']
CREC-2023-03-23-pt1-PgH1348-160,"['balance time', 'yield', 'time']"
CREC-2023-03-23-pt1-PgH1348-161,"['aisle', 'teachers']"
CREC-2023-03-23-pt1-PgH1348-165,"['support amendment', 'amendment', 'rise']"
CREC-2023-03-23-pt1-PgH1348-169,"['adopted', 'encourages', 'commonsense', 'committee', 'children']"
CREC-2023-03-23-pt1-PgH1348-170,"['opposition amendment', 'amendment', 'rise']"
CREC-2023-03-23-pt1-PgH1348-172,"['polite', 'meetings', 'federal', 'amendment', 'children']"
CREC-2023-03-23-pt1-PgH1348-173,"['adoption', 'young', 'virginia', 'grievances', 'amendment']"
CREC-2023-03-23-pt1-PgH1348-177,"['amendment desk', 'amendment', 'desk']"
CREC-2023-03-23-pt1-PgH1348-181,"['schools', 'biological', 'competed', 'females', 'amendment']"
CREC-2023-03-23-pt1-PgH1348-182,"['opposition amendment', 'amendment', 'rise']"
CREC-2023-03-23-pt1-PgH1348-184,"['apply', 'divisions']"
CREC-2023-03-23-pt1-PgH1348-185,"['females', 'notified', 'federal', 'extremism', 'abolishing']"
CREC-2023-03-23-pt1-PgH1348-186,"['did gentlewoman', 'yield time', 'did']"
CREC-2023-03-23-pt1-PgH1348-188,"['disparage', 'ncaa']"
CREC-2023-03-23-pt1-PgH1348-192,"['amendment desk', 'amendment', 'desk']"
CREC-2023-03-23-pt1-PgH1348-196,"['enforce', 'censor', 'curriculums', 'transgender', 'indoctrination']"
